cve_id,description,cvss_score,published_date,epss_score,days_since_published,in_cisa_kev,cisa_exploitation_deadline,has_public_poc,poc_count,min_exploit_difficulty,affected_packages_count,primary_ecosystem,has_fixed_version,attack_vector,requires_authentication,requires_user_interaction,scope_changed,in_github_advisories,github_affected_count,patch_available,otx_threat_score,malware_associated,active_exploits
CVE-2025-12402,"The LinkedIn Resume plugin for WordPress is vulnerable to Cross-Site Request Forgery in all versions up to, and including, 2.00. This is due to missing or incorrect nonce validation on the linkedinresume_printAdminPage() function. This makes it possible for unauthenticated attackers to update settings and inject malicious web scripts via a forged request granted they can trick a site administrator into performing an action such as clicking on a link.",6.1,2025-11-04 05:16:12.567000+00:00,0.00017,118,0,-1,0,0,unknown,0,unknown,0,network,0,1,1,0,0,0,0,0,0
CVE-2025-12403,"The Associados Amazon Plugin plugin for WordPress is vulnerable to Cross-Site Request Forgery in all versions up to, and including, 0.8. This is due to missing or incorrect nonce validation on the brzon_admin_panel() function. This makes it possible for unauthenticated attackers to update settings and inject malicious web scripts via a forged request granted they can trick a site administrator into performing an action such as clicking on a link.",6.1,2025-11-04 05:16:12.773000+00:00,0.00017,118,0,-1,0,0,unknown,0,unknown,0,network,0,1,1,0,0,0,0,0,0
CVE-2025-12410,"The SH Contextual Help plugin for WordPress is vulnerable to Cross-Site Request Forgery in all versions up to, and including, 3.2.1. This is due to missing or incorrect nonce validation in the sh_contextual_help_dashboard_widget() function. This makes it possible for unauthenticated attackers to update the plugin's settings and inject malicious web scripts via a forged request granted they can trick a site administrator into performing an action such as clicking on a link.",6.1,2025-11-04 05:16:12.953000+00:00,0.00017,118,0,-1,0,0,unknown,0,unknown,0,network,0,1,1,0,0,0,0,0,0
CVE-2025-12412,"The Top Bar Notification plugin for WordPress is vulnerable to Cross-Site Request Forgery in all versions up to, and including, 1.12. This is due to missing or incorrect nonce validation on th tbn_ajax_add() function. This makes it possible for unauthenticated attackers to update the plugin's settings and inject malicious web scripts via a forged request granted they can trick a site administrator into performing an action such as clicking on a link.",6.1,2025-11-04 05:16:13.150000+00:00,0.00016,118,0,-1,0,0,unknown,0,unknown,0,network,0,1,1,0,0,0,0,0,0
CVE-2025-12413,"The Social Media WPCF7 Stop Words plugin for WordPress is vulnerable to Cross-Site Request Forgery in all versions up to, and including, 1.1.3. This is due to missing or incorrect nonce validation on the smWpCfSwOptions() function. This makes it possible for unauthenticated attackers to update the plugin's settings and inject malicious web scripts via a forged request granted they can trick a site administrator into performing an action such as clicking on a link.",5.4,2025-11-04 05:16:13.340000+00:00,0.00018,118,0,-1,0,0,unknown,0,unknown,0,network,0,1,0,0,0,0,0,0,0
CVE-2025-12415,"The MapMap plugin for WordPress is vulnerable to Cross-Site Request Forgery in all versions up to, and including, 1.1. This is due to missing or incorrect nonce validation on the admin_shortcode_submit, admin_configuration_submit, and admin_shortcode_delete functions. This makes it possible for unauthenticated attackers to update the plugin's settings and inject malicious web scripts via a forged request granted they can trick a site administrator into performing an action such as clicking on a link.",6.1,2025-11-04 05:16:13.530000+00:00,0.00017,118,0,-1,0,0,unknown,0,unknown,0,network,0,1,1,0,0,0,0,0,0
CVE-2025-12416,"The Pagerank Tools plugin for WordPress is vulnerable to Stored Cross-Site Scripting via Cross-Site Request Forgery in all versions up to, and including, 1.1.5. This is due to missing nonce validation on the pr_save_settings() function and insufficient input sanitization. This makes it possible for unauthenticated attackers to inject malicious web scripts via a forged request granted they can trick a site administrator into performing an action such as clicking on a link. The injected scripts will execute whenever a user accesses the plugin's settings page.",6.1,2025-11-04 05:16:13.717000+00:00,0.00016,118,0,-1,0,0,unknown,0,unknown,0,network,0,1,1,0,0,0,0,0,0
CVE-2025-12452,The Visit Counter plugin for WordPress is vulnerable to Cross-Site Request Forgery in version 1.0. This is due to missing or incorrect nonce validation on the widgets.php page. This makes it possible for unauthenticated attackers to update settings and inject malicious web scripts via a forged request granted they can trick a site administrator into performing an action such as clicking on a link.,6.1,2025-11-04 05:16:14.093000+00:00,0.00017,118,0,-1,0,0,unknown,0,unknown,0,network,0,1,1,0,0,0,0,0,0
CVE-2025-12456,"The Centangle-Team plugin for WordPress is vulnerable to Cross-Site Request Forgery in all versions up to, and including, 1.0.0. This is due to missing or incorrect nonce validation on a function. This makes it possible for unauthenticated attackers to modify plugin's settings via a forged request granted they can trick a site administrator into performing an action such as clicking on a link. Additionally, due to insufficient input sanitization and output escaping on cai_name_color parameter, this issue allows to inject arbitrary web scripts in pages, that will execute whenever a user accesses an injected page.",6.1,2025-11-04 05:16:16.587000+00:00,0.00018,118,0,-1,0,0,unknown,0,unknown,0,network,0,1,1,0,0,0,0,0,0
CVE-2025-12683,"The service employed by Everything, running as SYSTEM, communicates with the lower privileged Everything GUI via a named pipe. The named pipe has a NULL DACL and thus provides all users full permission over it; leading to potential Service Denial Of Service or Privilege escalation(only if chained with other elements) for a local low privilege user.",5.8,2025-11-04 05:16:17.277000+00:00,0.00019,118,0,-1,0,0,unknown,0,unknown,0,unknown,0,0,0,0,0,0,0,0,0
CVE-2025-20725,"In ims service, there is a possible out of bounds write due to a missing bounds check. This could lead to remote escalation of privilege, if a UE has connected to a rogue base station controlled by the attacker, with no additional execution privileges needed. User interaction is not needed for exploitation. Patch ID: MOLY01671924; Issue ID: MSV-4620.",7.5,2025-11-04 07:15:32.113000+00:00,0.00307,118,0,-1,0,0,unknown,0,unknown,0,network,1,0,0,0,0,0,0,0,0
CVE-2025-20726,"In Modem, there is a possible out of bounds write due to an incorrect bounds check. This could lead to remote escalation of privilege, if a UE has connected to a rogue base station controlled by the attacker, with no additional execution privileges needed. User interaction is not needed for exploitation. Patch ID: MOLY01672598; Issue ID: MSV-4622.",7.5,2025-11-04 07:15:34.037000+00:00,0.00307,118,0,-1,0,0,unknown,0,unknown,0,network,1,0,0,0,0,0,0,0,0
CVE-2025-20727,"In Modem, there is a possible out of bounds write due to a heap buffer overflow. This could lead to remote escalation of privilege, if a UE has connected to a rogue base station controlled by the attacker, with no additional execution privileges needed. User interaction is not needed for exploitation. Patch ID: MOLY01672601; Issue ID: MSV-4623.",8.1,2025-11-04 07:15:34.540000+00:00,0.00243,118,0,-1,0,0,unknown,0,unknown,0,network,0,0,0,0,0,0,0,0,0
CVE-2025-20728,"In wlan STA driver, there is a possible out of bounds write due to an incorrect bounds check. This could lead to local escalation of privilege with User execution privileges needed. User interaction is not needed for exploitation. Patch ID: WCNCR00447115; Issue ID: MSV-4276.",7.8,2025-11-04 07:15:35.100000+00:00,0.0002,118,0,-1,0,0,unknown,0,unknown,0,local,1,0,0,0,0,0,0,0,0
CVE-2025-20729,"In wlan AP driver, there is a possible out of bounds write due to an incorrect bounds check. This could lead to local escalation of privilege if a malicious actor has already obtained the System privilege. User interaction is not needed for exploitation. Patch ID: WCNCR00441512; Issue ID: MSV-4153.",4.2,2025-11-04 07:15:35.593000+00:00,0.00017,118,0,-1,0,0,unknown,0,unknown,0,local,1,0,0,0,0,0,0,0,0
CVE-2025-20730,"In preloader, there is a possible escalation of privilege due to an insecure default value. This could lead to local escalation of privilege if a malicious actor has already obtained the System privilege. User interaction is not needed for exploitation. Patch ID: ALPS10068463; Issue ID: MSV-4141.",6.7,2025-11-04 07:15:36.360000+00:00,6e-05,118,0,-1,0,0,unknown,0,unknown,0,local,1,0,0,0,0,0,0,0,0
CVE-2025-20731,"In wlan AP driver, there is a possible out of bounds write due to an incorrect bounds check. This could lead to local escalation of privilege if a malicious actor has already obtained the System privilege (when OceReducedNeighborReport is disabled). User interaction is not needed for exploitation. Patch ID: WCNCR00441511; Issue ID: MSV-4140.",5.3,2025-11-04 07:15:37.117000+00:00,0.00017,118,0,-1,0,0,unknown,0,unknown,0,local,1,0,0,0,0,0,0,0,0
CVE-2025-20732,"In wlan AP driver, there is a possible out of bounds write due to an incorrect bounds check. This could lead to local escalation of privilege if a malicious actor has already obtained the System privilege (when OceReducedNeighborReport is disabled). User interaction is not needed for exploitation. Patch ID: WCNCR00441510; Issue ID: MSV-4139.",5.3,2025-11-04 07:15:37.820000+00:00,0.00017,118,0,-1,0,0,unknown,0,unknown,0,local,1,0,0,0,0,0,0,0,0
CVE-2025-20733,"In wlan AP driver, there is a possible out of bounds write due to an incorrect bounds check. This could lead to local escalation of privilege with User execution privileges needed. User interaction is not needed for exploitation. Patch ID: WCNCR00441509; Issue ID: MSV-4138.",7.8,2025-11-04 07:15:38.567000+00:00,0.0002,118,0,-1,0,0,unknown,0,unknown,0,local,1,0,0,0,0,0,0,0,0
CVE-2025-20734,"In wlan AP driver, there is a possible out of bounds write due to an incorrect bounds check. This could lead to local escalation of privilege if a malicious actor has already obtained the System privilege. User interaction is not needed for exploitation. Patch ID: WCNCR00441507; Issue ID: MSV-4112.",5.3,2025-11-04 07:15:39.283000+00:00,0.00017,118,0,-1,0,0,unknown,0,unknown,0,local,1,0,0,0,0,0,0,0,0
CVE-2025-20735,"In wlan AP driver, there is a possible out of bounds write due to an incorrect bounds check. This could lead to local escalation of privilege with User execution privileges needed. User interaction is not needed for exploitation. Patch ID: WCNCR00435349; Issue ID: MSV-4051.",7.8,2025-11-04 07:15:40.117000+00:00,0.0002,118,0,-1,0,0,unknown,0,unknown,0,local,1,0,0,0,0,0,0,0,0
CVE-2025-20736,"In wlan AP driver, there is a possible out of bounds write due to an incorrect bounds check. This could lead to local escalation of privilege if a malicious actor has already obtained the System privilege. User interaction is not needed for exploitation. Patch ID: WCNCR00435347; Issue ID: MSV-4049.",6.7,2025-11-04 07:15:40.977000+00:00,0.00018,118,0,-1,0,0,unknown,0,unknown,0,local,1,0,0,0,0,0,0,0,0
CVE-2025-20737,"In wlan AP driver, there is a possible out of bounds write due to an incorrect bounds check. This could lead to local escalation of privilege with User execution privileges needed. User interaction is not needed for exploitation. Patch ID: WCNCR00435343; Issue ID: MSV-4040.",7.8,2025-11-04 07:15:41.730000+00:00,0.0002,118,0,-1,0,0,unknown,0,unknown,0,local,1,0,0,0,0,0,0,0,0
CVE-2025-20738,"In wlan AP driver, there is a possible out of bounds write due to an incorrect bounds check. This could lead to local escalation of privilege if a malicious actor has already obtained the System privilege. User interaction is not needed for exploitation. Patch ID: WCNCR00435342; Issue ID: MSV-4039.",6.7,2025-11-04 07:15:42.473000+00:00,0.00018,118,0,-1,0,0,unknown,0,unknown,0,local,1,0,0,0,0,0,0,0,0
CVE-2025-20739,"In wlan AP driver, there is a possible out of bounds write due to an incorrect bounds check. This could lead to local escalation of privilege if a malicious actor has already obtained the System privilege. User interaction is not needed for exploitation. Patch ID: WCNCR00435340; Issue ID: MSV-4038.",6.7,2025-11-04 07:15:43.343000+00:00,0.00018,118,0,-1,0,0,unknown,0,unknown,0,local,1,0,0,0,0,0,0,0,0
CVE-2025-20740,"In wlan STA driver, there is a possible out of bounds read due to a race condition. This could lead to local information disclosure with User execution privileges needed. User interaction is not needed for exploitation. Patch ID: WCNCR00435337; Issue ID: MSV-4036.",4.7,2025-11-04 07:15:44.140000+00:00,0.00014,118,0,-1,0,0,unknown,0,unknown,0,local,1,0,0,0,0,0,0,0,0
CVE-2025-20741,"In wlan AP driver, there is a possible out of bounds write due to an incorrect bounds check. This could lead to local escalation of privilege if a malicious actor has already obtained the System privilege. User interaction is not needed for exploitation. Patch ID: WCNCR00434422; Issue ID: MSV-3958.",6.7,2025-11-04 07:15:44.913000+00:00,0.00018,118,0,-1,0,0,unknown,0,unknown,0,local,1,0,0,0,0,0,0,0,0
CVE-2025-20742,"In wlan AP driver, there is a possible out of bounds write due to an incorrect bounds check. This could lead to remote (proximal/adjacent) escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation. Patch ID: WCNCR00432680; Issue ID: MSV-3949.",8.0,2025-11-04 07:15:45.627000+00:00,0.00029,118,0,-1,0,0,unknown,0,unknown,0,adjacent_network,1,0,0,0,0,0,0,0,0
CVE-2025-20743,"In clkdbg, there is a possible escalation of privilege due to use after free. This could lead to local escalation of privilege if a malicious actor has already obtained the System privilege. User interaction is not needed for exploitation. Patch ID: ALPS10136671; Issue ID: MSV-4651.",4.2,2025-11-04 07:15:46.333000+00:00,7e-05,118,0,-1,0,0,unknown,0,unknown,0,local,1,0,0,0,0,0,0,0,0
CVE-2025-20744,"In pda, there is a possible escalation of privilege due to use after free. This could lead to local escalation of privilege if a malicious actor has already obtained the System privilege. User interaction is not needed for exploitation. Patch ID: ALPS10127160; Issue ID: MSV-4542.",4.2,2025-11-04 07:15:47.070000+00:00,7e-05,118,0,-1,0,0,unknown,0,unknown,0,local,1,0,0,0,0,0,0,0,0
CVE-2025-20745,"In apusys, there is a possible memory corruption due to use after free. This could lead to local escalation of privilege if a malicious actor has already obtained the System privilege. User interaction is not needed for exploitation. Patch ID: ALPS10095441; Issue ID: MSV-4294.",4.2,2025-11-04 07:15:47.897000+00:00,7e-05,118,0,-1,0,0,unknown,0,unknown,0,local,1,0,0,0,0,0,0,0,0
CVE-2025-20746,"In gnss service, there is a possible out of bounds write due to an incorrect bounds check. This could lead to local escalation of privilege if a malicious actor has already obtained the System privilege. User interaction is not needed for exploitation. Patch ID: ALPS10010441; Issue ID: MSV-3967.",6.7,2025-11-04 07:15:48.700000+00:00,7e-05,118,0,-1,0,0,unknown,0,unknown,0,local,1,0,0,0,0,0,0,0,0
